,episode,make_span,reward,no-op
0,0.0,1061.0,-4.448979591836734,0.0
1,0.0,1093.0,-7.7142857142857135,0.0
2,0.0,1088.0,-7.20408163265306,0.0
3,1.0,1114.0,-9.857142857142854,0.0
4,1.0,1093.0,-7.7142857142857135,0.0
5,1.0,1096.0,-8.020408163265307,0.0
6,2.0,1096.0,-8.020408163265307,0.0
7,2.0,1096.0,-8.020408163265307,0.0
8,2.0,1061.0,-4.448979591836734,0.0
9,3.0,1129.0,-11.387755102040817,0.0
10,3.0,1096.0,-8.020408163265307,0.0
11,3.0,1096.0,-8.020408163265309,0.0
12,4.0,1093.0,-7.714285714285712,0.0
13,4.0,1061.0,-4.448979591836734,0.0
14,4.0,1096.0,-8.020408163265309,0.0
15,5.0,1129.0,-11.387755102040817,0.0
16,5.0,1096.0,-8.020408163265309,0.0
17,5.0,1096.0,-8.020408163265307,0.0
18,6.0,1089.0,-7.306122448979594,0.0
19,6.0,1093.0,-7.714285714285713,0.0
20,6.0,1096.0,-8.020408163265309,0.0
21,7.0,1096.0,-8.020408163265309,0.0
22,7.0,1096.0,-8.020408163265309,0.0
23,7.0,1061.0,-4.448979591836734,0.0
24,8.0,1096.0,-8.020408163265307,0.0
25,8.0,1093.0,-7.714285714285713,0.0
26,8.0,1096.0,-8.020408163265307,0.0
27,9.0,1096.0,-8.020408163265309,0.0
28,9.0,1096.0,-8.020408163265307,0.0
29,9.0,1061.0,-4.448979591836734,0.0
30,10.0,1038.0,-2.1020408163265274,0.0
31,10.0,1096.0,-8.020408163265309,0.0
32,10.0,1096.0,-8.020408163265307,0.0
33,11.0,1093.0,-7.714285714285713,0.0
34,11.0,1061.0,-4.448979591836734,0.0
35,11.0,1096.0,-8.020408163265309,0.0
36,12.0,1061.0,-4.448979591836734,0.0
37,12.0,1096.0,-8.020408163265307,0.0
38,12.0,1061.0,-4.448979591836734,0.0
39,13.0,1096.0,-8.020408163265307,0.0
40,13.0,1096.0,-8.020408163265307,0.0
41,13.0,1061.0,-4.448979591836734,0.0
42,14.0,1113.0,-9.755102040816327,0.0
43,14.0,1113.0,-9.755102040816325,0.0
44,14.0,1061.0,-4.448979591836734,0.0
45,15.0,1061.0,-4.448979591836734,0.0
46,15.0,1114.0,-9.857142857142854,0.0
47,15.0,1073.0,-5.673469387755102,0.0
48,16.0,1093.0,-7.7142857142857135,0.0
49,16.0,1080.0,-6.387755102040815,0.0
50,16.0,1096.0,-8.020408163265307,0.0
51,17.0,1093.0,-7.7142857142857135,0.0
52,17.0,1061.0,-4.448979591836734,0.0
53,17.0,1096.0,-8.020408163265307,0.0
54,18.0,1061.0,-4.448979591836734,0.0
55,18.0,1096.0,-8.020408163265307,0.0
56,18.0,1096.0,-8.020408163265309,0.0
57,19.0,1061.0,-4.448979591836734,0.0
58,19.0,1061.0,-4.448979591836734,0.0
59,19.0,1061.0,-4.448979591836734,0.0
60,20.0,1061.0,-4.448979591836734,0.0
61,20.0,1061.0,-4.448979591836734,0.0
62,20.0,1061.0,-4.448979591836734,0.0
63,21.0,1061.0,-4.448979591836734,0.0
64,21.0,1061.0,-4.448979591836734,0.0
65,21.0,1061.0,-4.448979591836734,0.0
66,22.0,1096.0,-8.020408163265307,0.0
67,22.0,1061.0,-4.448979591836734,0.0
68,22.0,1096.0,-8.020408163265309,0.0
69,23.0,1061.0,-4.448979591836734,0.0
70,23.0,1093.0,-7.7142857142857135,0.0
71,23.0,1061.0,-4.448979591836734,0.0
72,24.0,1061.0,-4.448979591836734,0.0
73,24.0,1061.0,-4.448979591836734,0.0
74,24.0,1061.0,-4.448979591836734,0.0
75,25.0,1061.0,-4.448979591836734,0.0
76,25.0,1061.0,-4.448979591836734,0.0
77,25.0,1084.0,-6.795918367346937,0.0
78,26.0,1061.0,-4.448979591836734,0.0
79,26.0,1061.0,-4.448979591836734,0.0
80,26.0,1061.0,-4.448979591836734,0.0
81,27.0,1089.0,-7.306122448979595,0.0
82,27.0,1061.0,-4.448979591836734,0.0
83,27.0,1061.0,-4.448979591836734,0.0
84,28.0,1114.0,-9.857142857142856,0.0
85,28.0,1084.0,-6.795918367346937,0.0
86,28.0,1085.0,-6.897959183673471,0.0
87,29.0,1061.0,-4.448979591836734,0.0
88,29.0,1061.0,-4.448979591836734,0.0
89,29.0,1061.0,-4.448979591836734,0.0
90,30.0,1061.0,-4.448979591836734,0.0
91,30.0,1061.0,-4.448979591836734,0.0
92,30.0,1120.0,-10.469387755102042,0.0
93,31.0,1061.0,-4.448979591836734,0.0
94,31.0,1080.0,-6.387755102040815,0.0
95,31.0,1080.0,-6.387755102040815,0.0
