,episode,make_span,reward,no-op
0,0.0,1237.0,35.71153846153845,0.0
1,0.0,1217.0,37.63461538461538,0.0
2,0.0,1211.0,38.21153846153847,0.0
3,1.0,1211.0,38.21153846153847,0.0
4,1.0,1237.0,35.71153846153845,0.0
5,1.0,1211.0,38.21153846153846,0.0
6,2.0,1211.0,38.21153846153847,0.0
7,2.0,1211.0,38.21153846153847,0.0
8,2.0,1211.0,38.21153846153844,0.0
9,3.0,1237.0,35.71153846153845,0.0
10,3.0,1211.0,38.211538461538424,0.0
11,3.0,1231.0,36.28846153846151,0.0
12,4.0,1211.0,38.21153846153846,0.0
13,4.0,1243.0,35.13461538461538,0.0
14,4.0,1211.0,38.21153846153847,0.0
15,5.0,1211.0,38.21153846153846,0.0
16,5.0,1211.0,38.21153846153845,0.0
17,5.0,1211.0,38.21153846153847,0.0
18,6.0,1211.0,38.21153846153846,0.0
19,6.0,1211.0,38.211538461538446,0.0
20,6.0,1211.0,38.21153846153846,0.0
21,7.0,1211.0,38.21153846153847,0.0
22,7.0,1220.0,37.346153846153825,0.0
23,7.0,1211.0,38.211538461538474,0.0
24,8.0,1211.0,38.21153846153847,0.0
25,8.0,1211.0,38.21153846153847,0.0
26,8.0,1211.0,38.21153846153847,0.0
27,9.0,1223.0,37.0576923076923,0.0
28,9.0,1211.0,38.21153846153847,0.0
29,9.0,1211.0,38.21153846153846,0.0
30,10.0,1211.0,38.21153846153847,0.0
31,10.0,1211.0,38.21153846153846,0.0
32,10.0,1204.0,38.88461538461537,0.0
33,11.0,1216.0,37.73076923076924,0.0
34,11.0,1213.0,38.019230769230774,0.0
35,11.0,1264.0,33.11538461538459,0.0
36,12.0,1213.0,38.01923076923077,0.0
37,12.0,1259.0,33.59615384615384,0.0
38,12.0,1213.0,38.01923076923079,0.0
39,13.0,1213.0,38.01923076923075,0.0
40,13.0,1213.0,38.019230769230745,0.0
41,13.0,1211.0,38.21153846153847,0.0
42,14.0,1254.0,34.076923076923094,0.0
43,14.0,1293.0,30.326923076923077,0.0
44,14.0,1213.0,38.01923076923077,0.0
45,15.0,1193.0,39.942307692307686,0.0
46,15.0,1205.0,38.78846153846154,0.0
47,15.0,1250.0,34.461538461538424,0.0
48,16.0,1213.0,38.01923076923078,0.0
49,16.0,1213.0,38.019230769230774,0.0
50,16.0,1245.0,34.94230769230772,0.0
51,17.0,1205.0,38.78846153846153,0.0
52,17.0,1213.0,38.01923076923078,0.0
53,17.0,1213.0,38.01923076923075,0.0
54,18.0,1213.0,38.019230769230745,0.0
55,18.0,1205.0,38.78846153846154,0.0
56,18.0,1208.0,38.499999999999986,0.0
57,19.0,1230.0,36.38461538461539,0.0
58,19.0,1256.0,33.88461538461537,0.0
59,19.0,1213.0,38.01923076923076,0.0
60,20.0,1177.0,41.48076923076921,0.0
61,20.0,1213.0,38.019230769230774,0.0
62,20.0,1205.0,38.788461538461526,0.0
63,21.0,1205.0,38.78846153846153,0.0
64,21.0,1213.0,38.019230769230745,0.0
