,episode,make_span,reward,no-op
0,0.0,931.0,9.171717171717178,0.0
1,0.0,931.0,9.171717171717178,0.0
2,0.0,1026.0,-0.4242424242424223,0.0
3,1.0,940.0,8.262626262626263,0.0
4,1.0,931.0,9.171717171717178,0.0
5,1.0,989.0,3.3131313131313136,0.0
6,2.0,931.0,9.171717171717178,0.0
7,2.0,931.0,9.171717171717178,0.0
8,2.0,931.0,9.171717171717178,0.0
9,3.0,982.0,4.020202020202022,0.0
10,3.0,931.0,9.171717171717178,0.0
11,3.0,931.0,9.171717171717177,0.0
12,4.0,925.0,9.77777777777778,0.0
13,4.0,931.0,9.171717171717178,0.0
14,4.0,998.0,2.404040404040404,0.0
15,5.0,931.0,9.171717171717178,0.0
16,5.0,931.0,9.171717171717178,0.0
17,5.0,931.0,9.171717171717178,0.0
18,6.0,933.0,8.96969696969697,0.0
19,6.0,928.0,9.474747474747476,0.0
20,6.0,982.0,4.020202020202026,0.0
21,7.0,928.0,9.47474747474748,0.0
22,7.0,925.0,9.777777777777782,0.0
23,7.0,931.0,9.171717171717178,0.0
24,8.0,925.0,9.777777777777782,0.0
25,8.0,984.0,3.818181818181822,0.0
26,8.0,928.0,9.474747474747476,0.0
27,9.0,928.0,9.474747474747476,0.0
28,9.0,962.0,6.040404040404045,0.0
29,9.0,931.0,9.171717171717178,0.0
30,10.0,931.0,9.171717171717178,0.0
31,10.0,928.0,9.474747474747476,0.0
32,10.0,928.0,9.474747474747476,0.0
33,11.0,989.0,3.3131313131313136,0.0
34,11.0,918.0,10.484848484848492,0.0
35,11.0,925.0,9.777777777777779,0.0
36,12.0,925.0,9.777777777777775,0.0
37,12.0,925.0,9.777777777777782,0.0
38,12.0,918.0,10.484848484848486,0.0
39,13.0,931.0,9.171717171717178,0.0
40,13.0,925.0,9.777777777777779,0.0
41,13.0,928.0,9.47474747474748,0.0
42,14.0,928.0,9.474747474747476,0.0
43,14.0,928.0,9.47474747474748,0.0
44,14.0,928.0,9.47474747474748,0.0
45,15.0,982.0,4.020202020202024,0.0
46,15.0,928.0,9.47474747474748,0.0
47,15.0,925.0,9.777777777777779,0.0
48,16.0,928.0,9.474747474747476,0.0
49,16.0,928.0,9.474747474747476,0.0
