,episode,make_span,reward,no-op
0,0.0,1534.0,-0.6666666666666643,0.0
1,0.0,1441.0,13.424242424242399,0.0
2,0.0,1401.0,19.48484848484845,0.0
3,1.0,1380.0,22.666666666666686,0.0
4,1.0,1499.0,4.6363636363636616,0.0
5,1.0,1350.0,27.212121212121236,0.0
6,2.0,1643.0,-17.18181818181815,0.0
7,2.0,1423.0,16.15151515151512,0.0
8,2.0,1449.0,12.212121212121216,0.0
9,3.0,1381.0,22.515151515151523,0.0
10,3.0,1430.0,15.090909090909108,0.0
11,3.0,1381.0,22.515151515151516,0.0
12,4.0,1393.0,20.696969696969674,0.0
13,4.0,1411.0,17.969696969696948,0.0
14,4.0,1366.0,24.787878787878807,0.0
15,5.0,1449.0,12.212121212121215,0.0
16,5.0,1416.0,17.21212121212119,0.0
17,5.0,1395.0,20.39393939393939,0.0
18,6.0,1447.0,12.515151515151489,0.0
19,6.0,1392.0,20.848484848484862,0.0
20,6.0,1446.0,12.666666666666686,0.0
21,7.0,1506.0,3.575757575757594,0.0
22,7.0,1417.0,17.060606060606055,0.0
23,7.0,1490.0,5.999999999999979,0.0
24,8.0,1438.0,13.878787878787858,0.0
25,8.0,1433.0,14.636363636363667,0.0
26,8.0,1423.0,16.151515151515138,0.0
27,9.0,1394.0,20.545454545454575,0.0
28,9.0,1437.0,14.030303030303054,0.0
29,9.0,1522.0,1.1515151515151878,0.0
30,10.0,1435.0,14.333333333333316,0.0
31,10.0,1408.0,18.424242424242422,0.0
32,10.0,1390.0,21.151515151515166,0.0
33,11.0,1376.0,23.272727272727277,0.0
34,11.0,1344.0,28.121212121212128,0.0
35,11.0,1394.0,20.545454545454565,0.0
36,12.0,1463.0,10.09090909090908,0.0
37,12.0,1409.0,18.272727272727263,0.0
38,12.0,1410.0,18.121212121212146,0.0
39,13.0,1472.0,8.727272727272704,0.0
40,13.0,1427.0,15.54545454545454,0.0
41,13.0,1512.0,2.66666666666665,0.0
42,14.0,1579.0,-7.484848484848468,0.0
43,14.0,1439.0,13.727272727272736,0.0
44,14.0,1451.0,11.909090909090903,0.0
45,15.0,1402.0,19.33333333333332,0.0
46,15.0,1468.0,9.33333333333337,0.0
47,15.0,1448.0,12.363636363636365,0.0
48,16.0,1438.0,13.878787878787868,0.0
49,16.0,1517.0,1.9090909090909207,0.0
50,16.0,1453.0,11.606060606060613,0.0
51,17.0,1426.0,15.6969696969697,0.0
52,17.0,1397.0,20.090909090909093,0.0
53,17.0,1474.0,8.42424242424242,0.0
54,18.0,1434.0,14.484848484848476,0.0
55,18.0,1472.0,8.727272727272743,0.0
56,18.0,1458.0,10.848484848484869,0.0
57,19.0,1432.0,14.787878787878784,0.0
58,19.0,1391.0,21.000000000000014,0.0
59,19.0,1393.0,20.69696969696971,0.0
60,20.0,1377.0,23.12121212121211,0.0
61,20.0,1529.0,0.09090909090908461,0.0
62,20.0,1434.0,14.48484848484851,0.0
63,21.0,1401.0,19.484848484848495,0.0
64,21.0,1406.0,18.72727272727274,0.0
65,21.0,1479.0,7.666666666666671,0.0
66,22.0,1568.0,-5.818181818181838,0.0
67,22.0,1451.0,11.909090909090892,0.0
68,22.0,1558.0,-4.303030303030298,0.0
69,23.0,1392.0,20.84848484848486,0.0
70,23.0,1394.0,20.545454545454533,0.0
71,23.0,1470.0,9.030303030303017,0.0
72,24.0,1457.0,10.99999999999997,0.0
73,24.0,1419.0,16.757575757575758,0.0
74,24.0,1411.0,17.969696969696983,0.0
75,25.0,1482.0,7.212121212121232,0.0
76,25.0,1493.0,5.5454545454545325,0.0
77,25.0,1480.0,7.515151515151512,0.0
78,26.0,1472.0,8.727272727272736,0.0
79,26.0,1428.0,15.393939393939384,0.0
80,26.0,1380.0,22.66666666666665,0.0
81,27.0,1399.0,19.78787878787882,0.0
82,27.0,1380.0,22.666666666666668,0.0
83,27.0,1390.0,21.151515151515156,0.0
84,28.0,1435.0,14.333333333333313,0.0
85,28.0,1368.0,24.484848484848523,0.0
86,28.0,1395.0,20.393939393939394,0.0
87,29.0,1363.0,25.242424242424278,0.0
88,29.0,1447.0,12.515151515151501,0.0
89,29.0,1396.0,20.242424242424256,0.0
90,30.0,1359.0,25.848484848484873,0.0
91,30.0,1466.0,9.636363636363676,0.0
