,episode,make_span,reward,no-op
0,0.0,1205.0,42.474226804123695,0.0
1,0.0,1118.0,51.44329896907213,0.0
2,0.0,1186.0,44.432989690721655,0.0
3,1.0,1226.0,40.30927835051545,0.0
4,1.0,1142.0,48.969072164948436,0.0
5,1.0,1189.0,44.123711340206206,0.0
6,2.0,1136.0,49.58762886597936,0.0
7,2.0,1120.0,51.23711340206182,0.0
8,2.0,1169.0,46.185567010309306,0.0
9,3.0,1135.0,49.690721649484544,0.0
10,3.0,1114.0,51.85567010309279,0.0
11,3.0,1171.0,45.97938144329897,0.0
12,4.0,1174.0,45.67010309278349,0.0
13,4.0,1216.0,41.34020618556703,0.0
14,4.0,1109.0,52.371134020618584,0.0
15,5.0,1214.0,41.546391752577335,0.0
16,5.0,1135.0,49.690721649484544,0.0
17,5.0,1129.0,50.30927835051549,0.0
18,6.0,1119.0,51.340206185567006,0.0
19,6.0,1184.0,44.639175257731964,0.0
20,6.0,1076.0,55.77319587628864,0.0
21,7.0,1080.0,55.36082474226804,0.0
22,7.0,1100.0,53.298969072164965,0.0
23,7.0,1119.0,51.340206185566984,0.0
24,8.0,1109.0,52.37113402061856,0.0
25,8.0,1172.0,45.876288659793794,0.0
26,8.0,1188.0,44.226804123711354,0.0
27,9.0,1125.0,50.72164948453608,0.0
28,9.0,1194.0,43.6082474226804,0.0
29,9.0,1187.0,44.3298969072165,0.0
30,10.0,1070.0,56.39175257731955,0.0
31,10.0,1188.0,44.226804123711325,0.0
32,10.0,1125.0,50.72164948453607,0.0
33,11.0,1119.0,51.340206185567,0.0
34,11.0,1227.0,40.20618556701032,0.0
35,11.0,1188.0,44.22680412371136,0.0
36,12.0,1197.0,43.29896907216495,0.0
37,12.0,1189.0,44.123711340206164,0.0
38,12.0,1137.0,49.48453608247421,0.0
39,13.0,1168.0,46.288659793814446,0.0
40,13.0,1095.0,53.81443298969074,0.0
41,13.0,1192.0,43.814432989690715,0.0
42,14.0,1058.0,57.62886597938144,0.0
43,14.0,1090.0,54.3298969072165,0.0
44,14.0,1172.0,45.87628865979379,0.0
45,15.0,1124.0,50.824742268041234,0.0
46,15.0,1139.0,49.27835051546391,0.0
47,15.0,1162.0,46.907216494845386,0.0
48,16.0,1155.0,47.62886597938144,0.0
49,16.0,1167.0,46.3917525773196,0.0
50,16.0,1165.0,46.597938144329895,0.0
51,17.0,1069.0,56.49484536082477,0.0
52,17.0,1149.0,48.24742268041237,0.0
53,17.0,1155.0,47.62886597938143,0.0
54,18.0,1184.0,44.639175257731964,0.0
55,18.0,1058.0,57.62886597938145,0.0
56,18.0,1199.0,43.09278350515463,0.0
57,19.0,1107.0,52.577319587628836,0.0
58,19.0,1188.0,44.22680412371134,0.0
59,19.0,1169.0,46.18556701030928,0.0
60,20.0,1076.0,55.77319587628866,0.0
61,20.0,1169.0,46.1855670103093,0.0
62,20.0,1214.0,41.546391752577314,0.0
63,21.0,1169.0,46.1855670103093,0.0
64,21.0,1152.0,47.938144329896915,0.0
65,21.0,1191.0,43.917525773195834,0.0
66,22.0,1169.0,46.18556701030928,0.0
67,22.0,1156.0,47.52577319587627,0.0
68,22.0,1182.0,44.84536082474226,0.0
69,23.0,1146.0,48.556701030927854,0.0
70,23.0,1166.0,46.49484536082467,0.0
71,23.0,1156.0,47.52577319587628,0.0
72,24.0,1075.0,55.8762886597938,0.0
73,24.0,1111.0,52.16494845360825,0.0
74,24.0,1113.0,51.95876288659793,0.0
75,25.0,1222.0,40.721649484536094,0.0
76,25.0,1156.0,47.52577319587629,0.0
77,25.0,1135.0,49.69072164948455,0.0
78,26.0,1179.0,45.15463917525774,0.0
79,26.0,1221.0,40.824742268041255,0.0
80,26.0,1102.0,53.0927835051546,0.0
81,27.0,1162.0,46.907216494845365,0.0
82,27.0,1136.0,49.58762886597937,0.0
83,27.0,1216.0,41.34020618556705,0.0
84,28.0,1144.0,48.76288659793815,0.0
85,28.0,1088.0,54.53608247422681,0.0
86,28.0,1198.0,43.195876288659775,0.0
87,29.0,1189.0,44.12371134020618,0.0
88,29.0,1134.0,49.793814432989706,0.0
89,29.0,1087.0,54.63917525773198,0.0
90,30.0,1076.0,55.773195876288646,0.0
91,30.0,1151.0,48.04123711340207,0.0
92,30.0,1111.0,52.16494845360824,0.0
93,31.0,1122.0,51.03092783505149,0.0
94,31.0,1073.0,56.08247422680411,0.0
95,31.0,1211.0,41.85567010309278,0.0
96,32.0,1178.0,45.25773195876288,0.0
97,32.0,1152.0,47.93814432989693,0.0
98,32.0,1114.0,51.85567010309274,0.0
99,33.0,1169.0,46.185567010309285,0.0
100,33.0,1114.0,51.855670103092756,0.0
101,33.0,1114.0,51.855670103092805,0.0
102,34.0,1152.0,47.938144329896936,0.0
103,34.0,1097.0,53.60824742268043,0.0
104,34.0,1149.0,48.2474226804124,0.0
105,35.0,1080.0,55.360824742268015,0.0
106,35.0,1170.0,46.08247422680414,0.0
107,35.0,1103.0,52.98969072164948,0.0
108,36.0,1107.0,52.57731958762887,0.0
109,36.0,1250.0,37.83505154639175,0.0
110,36.0,1131.0,50.103092783505154,0.0
111,37.0,1171.0,45.97938144329895,0.0
112,37.0,1149.0,48.24742268041237,0.0
113,37.0,1080.0,55.360824742268036,0.0
114,38.0,1189.0,44.12371134020621,0.0
115,38.0,1133.0,49.89690721649484,0.0
116,38.0,1132.0,50.00000000000002,0.0
117,39.0,1249.0,37.9381443298969,0.0
118,39.0,1126.0,50.618556701030954,0.0
119,39.0,1159.0,47.21649484536082,0.0
120,40.0,1075.0,55.87628865979382,0.0
121,40.0,1169.0,46.185567010309285,0.0
122,40.0,1072.0,56.18556701030932,0.0
123,41.0,1109.0,52.37113402061853,0.0
124,41.0,1207.0,42.268041237113394,0.0
125,41.0,1169.0,46.185567010309285,0.0
126,42.0,1156.0,47.525773195876305,0.0
127,42.0,1199.0,43.09278350515466,0.0
128,42.0,1174.0,45.670103092783506,0.0
129,43.0,1189.0,44.123711340206164,0.0
130,43.0,1057.0,57.73195876288662,0.0
131,43.0,1174.0,45.6701030927835,0.0
132,44.0,1103.0,52.98969072164949,0.0
133,44.0,1197.0,43.29896907216493,0.0
134,44.0,1163.0,46.804123711340196,0.0
135,45.0,1115.0,51.752577319587616,0.0
136,45.0,1183.0,44.742268041237146,0.0
137,45.0,1175.0,45.567010309278345,0.0
138,46.0,1174.0,45.670103092783506,0.0
139,46.0,1058.0,57.628865979381416,0.0
140,46.0,1202.0,42.78350515463917,0.0
141,47.0,1218.0,41.13402061855671,0.0
142,47.0,1234.0,39.48453608247421,0.0
143,47.0,1114.0,51.8556701030928,0.0
144,48.0,1214.0,41.546391752577314,0.0
145,48.0,1066.0,56.8041237113402,0.0
146,48.0,1147.0,48.45360824742268,0.0
147,49.0,1074.0,55.979381443298976,0.0
148,49.0,1204.0,42.577319587628885,0.0
149,49.0,1120.0,51.237113402061865,0.0
150,50.0,1121.0,51.134020618556676,0.0
151,50.0,1058.0,57.62886597938144,0.0
152,50.0,1170.0,46.08247422680411,0.0
153,51.0,1205.0,42.47422680412373,0.0
154,51.0,1160.0,47.11340206185568,0.0
155,51.0,1128.0,50.41237113402062,0.0
156,52.0,1186.0,44.432989690721655,0.0
157,52.0,1109.0,52.37113402061855,0.0
158,52.0,1155.0,47.62886597938145,0.0
159,53.0,1145.0,48.65979381443302,0.0
160,53.0,1101.0,53.19587628865978,0.0
161,53.0,1270.0,35.77319587628865,0.0
162,54.0,1256.0,37.216494845360856,0.0
163,54.0,1215.0,41.44329896907213,0.0
164,54.0,1150.0,48.14432989690722,0.0
165,55.0,1098.0,53.50515463917528,0.0
166,55.0,1086.0,54.74226804123711,0.0
167,55.0,1098.0,53.50515463917526,0.0
168,56.0,1204.0,42.577319587628864,0.0
169,56.0,1088.0,54.536082474226795,0.0
170,56.0,1178.0,45.25773195876288,0.0
171,57.0,1229.0,39.99999999999999,0.0
172,57.0,1100.0,53.29896907216496,0.0
173,57.0,1051.0,58.35051546391752,0.0
174,58.0,1216.0,41.34020618556701,0.0
175,58.0,1083.0,55.051546391752574,0.0
176,58.0,1144.0,48.76288659793814,0.0
177,59.0,1058.0,57.62886597938145,0.0
178,59.0,1098.0,53.50515463917526,0.0
179,59.0,1058.0,57.62886597938147,0.0
180,60.0,1058.0,57.62886597938142,0.0
181,60.0,1083.0,55.05154639175255,0.0
182,60.0,1095.0,53.81443298969074,0.0
183,61.0,1115.0,51.75257731958766,0.0
184,61.0,1060.0,57.422680412371136,0.0
185,61.0,1144.0,48.76288659793816,0.0
186,62.0,1114.0,51.855670103092805,0.0
187,62.0,1155.0,47.628865979381466,0.0
188,62.0,1075.0,55.87628865979386,0.0
189,63.0,1114.0,51.85567010309279,0.0
190,63.0,1073.0,56.082474226804095,0.0
191,63.0,1144.0,48.76288659793812,0.0
192,64.0,1131.0,50.10309278350516,0.0
193,64.0,1131.0,50.103092783505154,0.0
194,64.0,1136.0,49.58762886597937,0.0
195,65.0,1254.0,37.42268041237115,0.0
196,65.0,1098.0,53.50515463917525,0.0
197,65.0,1154.0,47.73195876288659,0.0
198,66.0,1122.0,51.03092783505157,0.0
199,66.0,1058.0,57.62886597938145,0.0
200,66.0,1098.0,53.50515463917526,0.0
201,67.0,1075.0,55.87628865979379,0.0
202,67.0,1055.0,57.93814432989693,0.0
203,67.0,1134.0,49.793814432989706,0.0
204,68.0,1058.0,57.628865979381466,0.0
205,68.0,1114.0,51.85567010309278,0.0
206,68.0,1071.0,56.28865979381442,0.0
207,69.0,1194.0,43.608247422680456,0.0
208,69.0,1058.0,57.62886597938144,0.0
209,69.0,1058.0,57.62886597938145,0.0
210,70.0,1131.0,50.103092783505154,0.0
211,70.0,1064.0,57.01030927835054,0.0
212,70.0,1058.0,57.62886597938144,0.0
213,71.0,1055.0,57.93814432989689,0.0
214,71.0,1290.0,33.71134020618557,0.0
215,71.0,1058.0,57.62886597938145,0.0
216,72.0,1109.0,52.37113402061855,0.0
217,72.0,1058.0,57.62886597938146,0.0
218,72.0,1163.0,46.8041237113402,0.0
219,73.0,1101.0,53.195876288659804,0.0
220,73.0,1122.0,51.03092783505158,0.0
221,73.0,1055.0,57.938144329896915,0.0
222,74.0,1099.0,53.40206185567013,0.0
223,74.0,1115.0,51.752577319587644,0.0
224,74.0,1161.0,47.010309278350476,0.0
225,75.0,1058.0,57.62886597938148,0.0
226,75.0,1131.0,50.10309278350515,0.0
227,75.0,1085.0,54.845360824742286,0.0
228,76.0,1058.0,57.62886597938144,0.0
229,76.0,1132.0,50.0,0.0
230,76.0,1114.0,51.855670103092805,0.0
231,77.0,1085.0,54.845360824742265,0.0
232,77.0,1132.0,50.00000000000002,0.0
233,77.0,1065.0,56.907216494845386,0.0
234,78.0,1055.0,57.938144329896915,0.0
235,78.0,1149.0,48.24742268041237,0.0
236,78.0,1055.0,57.9381443298969,0.0
237,79.0,1222.0,40.72164948453608,0.0
238,79.0,1130.0,50.20618556701032,0.0
239,79.0,1098.0,53.50515463917527,0.0
240,80.0,1110.0,52.2680412371134,0.0
241,80.0,1086.0,54.742268041237104,0.0
242,80.0,1063.0,57.11340206185567,0.0
243,81.0,1075.0,55.876288659793794,0.0
244,81.0,1058.0,57.62886597938146,0.0
245,81.0,1109.0,52.371134020618555,0.0
246,82.0,1132.0,50.0,0.0
247,82.0,1074.0,55.97938144329899,0.0
248,82.0,1078.0,55.56701030927834,0.0
249,83.0,1063.0,57.113402061855666,0.0
250,83.0,1142.0,48.96907216494846,0.0
251,83.0,1163.0,46.804123711340225,0.0
252,84.0,1083.0,55.05154639175259,0.0
253,84.0,1058.0,57.62886597938145,0.0
254,84.0,1090.0,54.32989690721649,0.0
255,85.0,1098.0,53.50515463917528,0.0
256,85.0,1060.0,57.42268041237114,0.0
257,85.0,1086.0,54.74226804123714,0.0
258,86.0,1071.0,56.28865979381447,0.0
259,86.0,1075.0,55.876288659793815,0.0
260,86.0,1144.0,48.76288659793816,0.0
261,87.0,1147.0,48.45360824742271,0.0
262,87.0,1172.0,45.8762886597938,0.0
263,87.0,1058.0,57.628865979381445,0.0
264,88.0,1058.0,57.62886597938145,0.0
265,88.0,1074.0,55.97938144329898,0.0
266,88.0,1058.0,57.62886597938145,0.0
267,89.0,1058.0,57.628865979381466,0.0
268,89.0,1058.0,57.628865979381466,0.0
269,89.0,1149.0,48.24742268041235,0.0
270,90.0,1095.0,53.814432989690744,0.0
271,90.0,1065.0,56.907216494845365,0.0
272,90.0,1134.0,49.793814432989706,0.0
273,91.0,1058.0,57.62886597938144,0.0
274,91.0,1073.0,56.08247422680413,0.0
275,91.0,1100.0,53.29896907216497,0.0
276,92.0,1157.0,47.42268041237112,0.0
277,92.0,1087.0,54.639175257731964,0.0
278,92.0,1058.0,57.628865979381445,0.0
279,93.0,1065.0,56.90721649484536,0.0
280,93.0,1077.0,55.6701030927835,0.0
281,93.0,1065.0,56.907216494845365,0.0
282,94.0,1065.0,56.90721649484536,0.0
283,94.0,1075.0,55.87628865979384,0.0
284,94.0,1058.0,57.628865979381445,0.0
285,95.0,1099.0,53.40206185567012,0.0
286,95.0,1065.0,56.907216494845365,0.0
287,95.0,1065.0,56.90721649484535,0.0
288,96.0,1087.0,54.63917525773195,0.0
289,96.0,1086.0,54.7422680412371,0.0
290,96.0,1156.0,47.5257731958763,0.0
291,97.0,1114.0,51.855670103092805,0.0
292,97.0,1055.0,57.93814432989693,0.0
293,97.0,1117.0,51.54639175257733,0.0
294,98.0,1058.0,57.628865979381445,0.0
295,98.0,1065.0,56.90721649484536,0.0
296,98.0,1096.0,53.711340206185575,0.0
297,99.0,1058.0,57.62886597938146,0.0
298,99.0,1087.0,54.639175257731964,0.0
299,99.0,1135.0,49.69072164948455,0.0
300,100.0,1087.0,54.63917525773196,0.0
301,100.0,1065.0,56.90721649484535,0.0
302,100.0,1080.0,55.360824742268015,0.0
303,101.0,1057.0,57.731958762886606,0.0
304,101.0,1112.0,52.06185567010308,0.0
305,101.0,1092.0,54.1237113402062,0.0
306,102.0,1185.0,44.53608247422681,0.0
307,102.0,1065.0,56.90721649484536,0.0
308,102.0,1045.0,58.96907216494844,0.0
309,103.0,1055.0,57.93814432989693,0.0
310,103.0,1083.0,55.051546391752595,0.0
311,103.0,1101.0,53.195876288659804,0.0
312,104.0,1098.0,53.50515463917525,0.0
313,104.0,1211.0,41.85567010309279,0.0
314,104.0,1075.0,55.8762886597938,0.0
315,105.0,1075.0,55.87628865979378,0.0
316,105.0,1058.0,57.628865979381466,0.0
317,105.0,1058.0,57.62886597938146,0.0
318,106.0,1080.0,55.36082474226804,0.0
319,106.0,1055.0,57.93814432989691,0.0
320,106.0,1075.0,55.87628865979381,0.0
321,107.0,1065.0,56.90721649484537,0.0
322,107.0,1121.0,51.1340206185567,0.0
323,107.0,1065.0,56.907216494845365,0.0
324,108.0,1091.0,54.22680412371135,0.0
325,108.0,1184.0,44.63917525773198,0.0
326,108.0,1058.0,57.62886597938145,0.0
327,109.0,1133.0,49.89690721649485,0.0
328,109.0,1080.0,55.36082474226801,0.0
329,109.0,1065.0,56.9072164948454,0.0
330,110.0,1065.0,56.90721649484537,0.0
331,110.0,1065.0,56.907216494845365,0.0
332,110.0,1061.0,57.31958762886596,0.0
333,111.0,1172.0,45.87628865979382,0.0
334,111.0,1113.0,51.958762886597945,0.0
335,111.0,1065.0,56.90721649484535,0.0
336,112.0,1160.0,47.11340206185567,0.0
337,112.0,1045.0,58.969072164948486,0.0
338,112.0,1065.0,56.90721649484536,0.0
339,113.0,1106.0,52.680412371134025,0.0
340,113.0,1065.0,56.907216494845365,0.0
341,113.0,1096.0,53.711340206185575,0.0
342,114.0,1058.0,57.628865979381445,0.0
343,114.0,1098.0,53.50515463917526,0.0
344,114.0,1058.0,57.62886597938145,0.0
345,115.0,1055.0,57.93814432989692,0.0
346,115.0,1065.0,56.90721649484536,0.0
347,115.0,1058.0,57.62886597938145,0.0
348,116.0,1098.0,53.50515463917526,0.0
349,116.0,1072.0,56.18556701030928,0.0
350,116.0,1058.0,57.62886597938145,0.0
351,117.0,1065.0,56.907216494845365,0.0
352,117.0,1055.0,57.93814432989692,0.0
353,117.0,1109.0,52.371134020618555,0.0
354,118.0,1058.0,57.628865979381466,0.0
355,118.0,1065.0,56.90721649484536,0.0
356,118.0,1058.0,57.62886597938145,0.0
357,119.0,1065.0,56.90721649484536,0.0
358,119.0,1055.0,57.938144329896915,0.0
359,119.0,1169.0,46.18556701030931,0.0
360,120.0,1058.0,57.628865979381445,0.0
361,120.0,1098.0,53.50515463917526,0.0
362,120.0,1098.0,53.505154639175274,0.0
363,121.0,1065.0,56.90721649484536,0.0
364,121.0,1055.0,57.93814432989694,0.0
365,121.0,1058.0,57.62886597938148,0.0
366,122.0,1058.0,57.62886597938147,0.0
367,122.0,1058.0,57.62886597938146,0.0
368,122.0,1065.0,56.90721649484536,0.0
